id,text,label,subtype,source,received,notes
s11959,"ROBO WEEKLY UPDATE: PROFIT 26025(52%), CAPITAL 50000/-. CONFIGURE YOUR TRADING ACC ID PW IN ROBO. ENJOY TENSION FREE PROFIT.",scam,other_scam,smishtank,,smishtank:others
s11960,oksuik Voicemail message received. Visit <URL> before it is automatically deleted.,scam,other_scam,smishtank,,smishtank:others
s11961,Hi Mr./Ms.(Certified) urgently recruits Part-job/Full-job. Maximum <DATE> salary about 10000Rs. Accept Job on whatsapp: <URL> IYR,scam,other_scam,smishtank,,smishtank:others
s11962,"Hi urgently recruiting part-time jobs, you can get <PHONE> rupees per day, add Wasap: <URL> IYR",scam,other_scam,smishtank,,smishtank:others
s11963,Your 's login is <ACCT> CxLLAPJi7h+ Thanks for choosing Domino's.We will deliver your order hot & fresh in 30 mins| Order no. 187 |Amount:Rs. 465.00 |Track order@,scam,other_scam,smishtank,,smishtank:others
s11964,"Hello, you have an investment voucher worth 30,000 rupees to receive, immediately click on the link below to find customer service to receive <URL> You can use it with an investment of 1,000 rupees!",scam,other_scam,smishtank,,smishtank:others
s11965,Rs. <DATE> payment accepted by Yogi Mobile (<ACCT>). Balance: Rs. 5480 due. Check detail <URL> - OkCredit,scam,other_scam,smishtank,,smishtank:others
s11966,"Dear Customer, we regret to inform that your Max Life proposal <ACCT> stands rejected. We will initiate the refund of initial premium paid by you shortly. For more details, contact your Agent/Distributor.",scam,other_scam,smishtank,,smishtank:others
s11967,ShopClues company Congratulations dear customer product order(madam sir) online shopping lucky draw contest happen you can select 1st mahindra XUV500 stormed vx varcor and maketing price and registration charge 9600/- certificate company credit card charge 9600/-,scam,other_scam,smishtank,,smishtank:others
s11968,Dear Flat No. . of Agarwal Peace Heaven CHS Ltd. your AGM meeting is on <DATE>. Click on the link to join meeting: <URL>,scam,other_scam,smishtank,,smishtank:others
s11969,"I am a project manager, we are hiring a team, working on the home, <DATE> salary around 30...",scam,other_scam,smishtank,,smishtank:others
s11970,OPPORTUNITY:<DATE>'s Greetings!!I'm .I have a Charity Project i need you to handle before <URL> me(<EMAIL>).,scam,other_scam,smishtank,,smishtank:others
s11971,"Dear User, your feedback is important to us. Please rate your recent interaction with MobiKwik for a query. We'd love to hear from you.",scam,other_scam,smishtank,,smishtank:others
s11972,"We are here to help. As per your request we have raised a cancellation request. The refund will be processed within <DATE>, to the original mode of payment - Justin",scam,other_scam,smishtank,,smishtank:others
s11973,"RM0 Note Your account is in use, please click login within <DATE> and return the code to block unknown users.",scam,other_scam,smishtank,,smishtank:others
s11974,"Dear Consumer, Now you can receive electricity bill, payment and complaint related information through whatsapp. To avail this service, please click on below link -",scam,other_scam,smishtank,,smishtank:others
s11975,We have selected your phone as a winner. Obtain your prize here within <DATE>.,scam,other_scam,smishtank,,smishtank:others
s11976,"We have credited 100 points! You've Rs. 396 in ur wallet. Visit ur nearby store to shop the latest tends & redeem. Tnc Points expire on <DATE> Dear Customer, Your <DATE> worth Rs 500 will get expired on <DATE>, visit your nearest store of RANGRITI",scam,other_scam,smishtank,,smishtank:others
s11977,"Hi name is , I'm looking to see this house <URL> I’m very interested! Ty",scam,other_scam,smishtank,,smishtank:others
s11978,"Hi Mr./Ms.(Certified) Urgently recruiting for part-time jobs, you can earn 3000-10000 Rs every day, add JAI Whatsappt: <URL> Tijara",scam,other_scam,smishtank,,smishtank:others
s11979,"Apple inc, Your lost iPhone 11 Pro has been found near , , . Check location at <URL> Apple Support.",scam,other_scam,smishtank,,smishtank:others
s11980,Pending please call our customer service at <PHONE> your service will be Blocked within <DATE> thank you,scam,other_scam,smishtank,,smishtank:others
s11981,You have successfully registered a new device on <DATE> at 19:35. If this was NOT you visit <URL>,scam,other_scam,smishtank,,smishtank:others
s11982,"Hello, I'm sorry, I sent you a 6-digit code by SMS by mistake, can you pass it to me please? It is urgent...",scam,other_scam,smishtank,,smishtank:others
s11983,[Part-time Recruitment]you can get a commission of 2000RS every day. Come with me and give you 100rs now whats-app <URL> <PHONE>,scam,other_scam,smishtank,,smishtank:others
s11984,"() Amazon urgently recruiting for part-time jobs, you can earn 1000-3000 Rs every day, add Whatsapp: <URL>",scam,other_scam,smishtank,,smishtank:others
s11985,Money Paid ₹ 299,scam,other_scam,smishtank,,smishtank:others
s11986,We need to verify some information to avoid restrictions please follow instructions at:,scam,other_scam,smishtank,,smishtank:others
s11987,"Hi (Karlik) Amazon urgently recruiting for part-time jobs, <DATE> salary 3000-10000rs CLICK JOINING: <URL>",scam,other_scam,smishtank,,smishtank:others
s11988,"Dear Client, You have won our <DATE> prize, please call us to claim it: <URL>",scam,other_scam,smishtank,,smishtank:others
s11989,"Dear , we are happy to inform that your claim on Policy No 0428003120P110915682/veh reg no NEW/Dt of loss <DATE> has been settled. To help us serve you better, please rate your experience with us <URL> - United India Insurance Co Ltd. Dear Customer, Received Survey Report for NEW Claim 0428003121C060252001-Policy 0428003120P1109151682 & Claim is under process-Team United India. Dear Policy holder, we acknowledge receipt of your claim intimation under ref. No. 0428003121N060380, Policy No. 0428003120P110915682 Date of Loss <DATE><URL>ease note the claim reference number. - United India Insurance Co Ltd.",scam,other_scam,smishtank,,smishtank:others
s11990,"Happy Birthday it’s my Birthday and I am offering you JOB in my company you can earn up to 10,000 Rs/day click <URL> - VISHWA VANI",scam,other_scam,smishtank,,smishtank:others
s11991,"YOUR MOBILE NUMBER HAS WON $500,000 FROM COVID-19 PANDEMIC RESPONSE OPTION TO CLAIM SEND NAME, AGE, ADDRESS, EMAIL, NUMBER, OCCUPATION TO",scam,other_scam,smishtank,,smishtank:others
s11992,"() Amaz0n urgently recruiting for part-time jobs, you can get <PHONE> Rs every day, add <URL> -SPT",scam,other_scam,smishtank,,smishtank:others
s11993,Flipcart urgently recruits Part/Full-time. Maximum <DATE> salary about 3000-20000Rs. Accept Jobs on whatsapp: <URL>,scam,other_scam,smishtank,,smishtank:others
s11994,Use <ACCT> for two-factor authentication on Facebook.,scam,other_scam,smishtank,,smishtank:others
s11995,"I'm a Doctor and Social worker after my family death and my Condition am donating our remaining charity fund $, 250.000 USD Contact Me: uuju <EMAIL>",scam,other_scam,smishtank,,smishtank:others
s11996,"414. Receive $5,000 <DATE> Quick Cash Loan With Any Credit Type-Approval in a Minute Apply Here",scam,other_scam,smishtank,,smishtank:others
s11997,"1st Dose appointment Health Facility: Kolej Kemahiran Tinggi MARA Ledang, HCO A Vaccination Location: Kolej Kemahiran , Mukim Serom 4 &5 Date: <DATE> Time: <DATE> Digital Consent: Yes",scam,other_scam,smishtank,,smishtank:others
s11998,You have a missed call. Caller left you a message: <URL>,scam,other_scam,smishtank,,smishtank:others
s11999,Msg not sent. Please check your balance.,scam,other_scam,smishtank,,smishtank:others
s12000,"Dear Customer (Congratulations) You are won (Flipkart) You -1st price (Tata nexo) and price amount of Rs-6,90000 registration service charges-Rs-6,900-Deposit only for-details for <DATE> deposit helpline no contact <PHONE>",scam,other_scam,smishtank,,smishtank:others
s12001,"Dear Member, <DATE> to redeem FREE SHOPPING worth Rs 250 from Big Bazaar Profit Club. This amount expires on 29 Aug'21 T&C",scam,other_scam,smishtank,,smishtank:others
s12002,"Hey are u Demetrius? its . we spoke on PoF last time I went down to come see my cousin but we didn't meet for dinner.. I'm back in town 4 awhile if u want 2 for sure go out this time, r u free?",scam,other_scam,smishtank,,smishtank:others
s12003,"Do you want to make money? Working <DATE> a day, the income is between <PHONE> and 7199 r s. Want to join",scam,other_scam,smishtank,,smishtank:others
s12004,Try that . voice messenger app so we can talk <URL>,scam,other_scam,smishtank,,smishtank:others
s12005,"Hello, 71rs has been sent to your account, please check! Calculate your salary every day based on how many tasks you can complete.1. Recharge 200 to earn 51+71, withdraw 322 2. Recharge 1000rs earn 651rs+71rs withdraw 1372rs 3. Recharge 3000rs earn 1201rs+71rs withdraw 4359rs 4. Recharge 5000rs earn 3601rs+71rs withdraw 8672rs Please select a task and tell me For the orders you complete, the merchant will refund you 40% of the commission",scam,other_scam,smishtank,,smishtank:others
s12006,"sSATNAM MOTORS has opened a Khata account for you. Tap the link <URL> to validate your account & make online payments. sSATNAM MOTORS has requested a payment of Rs. 5,000. Validate your account to look at entries & make payment <URL>",scam,other_scam,smishtank,,smishtank:others
s12007,"If you have phimosis, chances are the pain and swelling will increase with time. Meet our expert urologists to know about the right treatment. Visit...",scam,other_scam,smishtank,,smishtank:others
s12008,"urgently recruiting for part-time jobs, you can earn 1000-6000 pesos every day, add Whatsapp:<URL>",scam,other_scam,smishtank,,smishtank:others
s12009,XXXX is your Amazon OTP. Do not share it with anyone.,scam,other_scam,smishtank,,smishtank:others
s12010,"Dear Sir, 1. I would like to Renew Subscription but ""AUTO RENEWAL NOT ACCEPTABLE"". Refer to our past correspondence on subject. 2. Advise Alternative Payment Mode and Amount for Renewal of Subscription which has not been intimated. Regards, Sincerely, JS",scam,other_scam,smishtank,,smishtank:others
s12011,"Hi VIKAS, Your support request has been successfully created and is being worked upon. The request ID is <DATE>. To view details of your request, please click <URL> Regards, MMT",scam,other_scam,smishtank,,smishtank:others
s12012,"Virgin Active: Debit orders will run as planned <DATE>, but you are entitled to claim a full credit for the closure period. Do so here: https://",scam,other_scam,smishtank,,smishtank:others
s12013,"Hi Due to , if you want to make money. Learn to earn <PHONE> RS a day, please click to contact me <URL> Regards",scam,other_scam,smishtank,,smishtank:others
s12014,ALERT: State-sponsored attackers may be targeting your iPhone Apple believes you are being targeted by state-spon...,scam,other_scam,smishtank,,smishtank:others
s12015,Congratulations Sridhar C! You have successfully reserved the car for <DATE>. Your booking ID is #J45V9K058F. Other buyers won't be able to see this car for this time.,scam,other_scam,smishtank,,smishtank:others
s12016,"Hi Amazon urgently recruiting for part-time jobs, you can earn 1000-3000 Rs every day, add Whatsapp:<URL> Call",scam,other_scam,smishtank,,smishtank:others
s12017,YOU ARE A WINNER! You have won the lottery!,scam,other_scam,smishtank,,smishtank:others
s12018,"Your Mobile No Have Won 4,00,00,000/-Inr From Range Rover motors Company UK' Send Name Mobile No Age Address Occupation",scam,other_scam,smishtank,,smishtank:others
s12019,"Dear Customer I am an Amazon project manager, we are hiring a team, you can work from home, <DATE> salary: 5000+watsapp understand",scam,other_scam,smishtank,,smishtank:others
s12020,Dear: Applicant .Your job application was successful. Contract has been sent to you via email. Sign and send back within <DATE>. Sasol limited <DATE> ( if not received email full names to <EMAIL> & it will be resent within <DATE> )(if not in inbox check under spam),scam,other_scam,smishtank,,smishtank:others
s12021,"Hi I am an project manager, we are hiring a team, you can work from home, <DATE> salary: 5000+whatsapp understand <URL> Tijara",scam,other_scam,smishtank,,smishtank:others
s12022,pwxaa00 Voicemail: You have 1 new Voicemail(s). Go to <URL>,scam,other_scam,smishtank,,smishtank:others
s12023,"My name is Rev Father I am <DATE>. I have been suffering in the sick bed for <DATE>. Now I believe that my time has come to join my ancestors in heaven. I got your email address from the Internet, as the spirit of Almighty God directed me to contact you for this charity work. I have $25,000,000.00 deposited with the Finance Tax Force Office for security reasons which I want you to claim on my behalf for an important charitable project, Can you honestly do this for me? If Yes, Reply to this Email: ( <EMAIL> ), and text me with this Number: <PHONE>. Please note that I can only receive and text only. I was restricted for making and receiving calls by my doctor due to my health issues. So you can only text or send me emails don't call. Remain bless in the Lord. Rev Father",scam,other_scam,smishtank,,smishtank:others
